policy_id,policy_aggressiveness,risk_frontier_fraction,liquidity_quantile,liquidity_shape_fraction,alpha_confidence,factor_stress_fraction,training_event_count,mean_net_pnl_bps,net_pnl_standard_error_bps,pnl_vol_bps,loss_cvar_95_bps,mean_within_event_drawdown_bps,realized_risk_bps,probability_profitable,hard_pass_all,behavior_pass_rate,risk_aversion,profile_confidence,net_pnl_lower_bound_bps,monotonic_policy_eligible,operationally_eligible,profit_eligible,realized_risk_budget_bps,within_realized_risk_budget,selected,event_id,as_of,information_cutoff,training_event_ids
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,24,2.0061887137328456,0.09349541807805117,0.4580321351588225,0.0,0.5473325870627518,0.5473325870627518,1.0,True,1.0,medium,0.75,1.9431270125489026,True,True,True,1.173236936678251,True,False,policy_event_25,2021-12-06 16:00:00,2021-12-06 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,24,6.999573864987141,0.06502888570919801,0.3185751770586002,0.0,0.347896212695246,0.347896212695246,1.0,False,1.0,medium,0.75,6.955712548109615,True,False,False,1.173236936678251,True,False,policy_event_25,2021-12-06 16:00:00,2021-12-06 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,24,3.2534547323532332,0.16486699578261677,0.8076800301859944,0.0,0.8492250453938407,0.8492250453938407,1.0,True,1.0,medium,0.75,3.1422536335522375,True,True,True,1.173236936678251,True,True,policy_event_25,2021-12-06 16:00:00,2021-12-06 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,24,6.503192466456927,0.1125877679281575,0.5515651654057493,0.0,0.450097362503674,0.5515651654057493,1.0,True,0.75,medium,0.75,6.427253170991929,True,False,False,1.173236936678251,True,False,policy_event_25,2021-12-06 16:00:00,2021-12-06 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,24,4.4674081984030485,0.2712613490948397,1.3289037844426732,0.0,1.3497111596968618,1.3497111596968618,1.0,True,1.0,medium,0.75,4.284445198814218,True,True,True,1.173236936678251,False,False,policy_event_25,2021-12-06 16:00:00,2021-12-06 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,24,4.027534324189145,0.38534969402357655,1.8878202457907736,0.20831541706549866,1.9484215100529212,1.9484215100529212,0.9583333333333334,True,1.0,medium,0.75,3.7676199053290462,True,True,True,1.173236936678251,False,False,policy_event_25,2021-12-06 16:00:00,2021-12-06 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,24,1.4079937456095786,0.050583278108371196,0.24780644176560823,0.0,0.39805236330358057,0.39805236330358057,1.0,True,1.0,low,0.5,1.4079937456095786,False,False,False,1.9484215100529214,True,False,policy_event_25,2021-12-06 16:00:00,2021-12-06 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,24,2.0061887137328456,0.09349541807805117,0.4580321351588225,0.0,0.5473325870627518,0.5473325870627518,1.0,True,1.0,low,0.5,2.0061887137328456,False,False,False,1.9484215100529214,True,False,policy_event_25,2021-12-06 16:00:00,2021-12-06 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,24,6.999573864987141,0.06502888570919801,0.3185751770586002,0.0,0.347896212695246,0.347896212695246,1.0,False,1.0,low,0.5,6.999573864987141,False,False,False,1.9484215100529214,True,False,policy_event_25,2021-12-06 16:00:00,2021-12-06 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,24,3.2534547323532332,0.16486699578261677,0.8076800301859944,0.0,0.8492250453938407,0.8492250453938407,1.0,True,1.0,low,0.5,3.2534547323532332,True,True,True,1.9484215100529214,True,False,policy_event_25,2021-12-06 16:00:00,2021-12-06 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,24,6.503192466456927,0.1125877679281575,0.5515651654057493,0.0,0.450097362503674,0.5515651654057493,1.0,True,0.75,low,0.5,6.503192466456927,True,False,False,1.9484215100529214,True,False,policy_event_25,2021-12-06 16:00:00,2021-12-06 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,24,4.4674081984030485,0.2712613490948397,1.3289037844426732,0.0,1.3497111596968618,1.3497111596968618,1.0,True,1.0,low,0.5,4.4674081984030485,True,True,True,1.9484215100529214,True,True,policy_event_25,2021-12-06 16:00:00,2021-12-06 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,24,4.027534324189145,0.38534969402357655,1.8878202457907736,0.20831541706549866,1.9484215100529212,1.9484215100529212,0.9583333333333334,True,1.0,low,0.5,4.027534324189145,True,True,True,1.9484215100529214,True,False,policy_event_25,2021-12-06 16:00:00,2021-12-06 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,25,1.410643051653563,0.04859005458700795,0.24295027293503976,0.0,0.3966392835802417,0.3966392835802417,1.0,True,1.0,high,0.975,1.3154082946561922,True,True,True,0.4741408069707631,True,True,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,25,2.0155751340807466,0.09016754755681175,0.4508377377840588,0.0,0.5466287269544778,0.5466287269544778,1.0,True,1.0,high,0.975,1.838849988295093,True,True,True,0.4741408069707631,False,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,25,7.008389836702902,0.0629934667703456,0.31496733385172804,0.0,0.3467566673742305,0.3467566673742305,1.0,False,1.0,high,0.975,6.884924910571704,True,False,False,0.4741408069707631,True,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,25,3.2746993978700574,0.15955554521055132,0.7977777260527565,0.0,0.8469054770076064,0.8469054770076064,1.0,True,1.0,high,0.975,2.9619762757237247,True,True,True,0.4741408069707631,False,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,25,6.5175814100629985,0.10894478760445489,0.5447239380222745,0.0,0.4469383409639508,0.5447239380222745,1.0,True,0.72,high,0.975,6.304053550054901,True,False,False,0.4741408069707631,False,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,25,4.496841764722616,0.2618442987311746,1.309221493655873,0.0,1.3468250442733605,1.3468250442733605,1.0,True,1.0,high,0.975,3.9836363696523667,True,True,True,0.4741408069707631,False,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,25,4.067509705220619,0.37176991115197916,1.8588495557598959,0.20831541706549866,1.9466697513906694,1.9466697513906694,0.96,True,1.0,high,0.975,3.3388540688270845,True,True,True,0.4741408069707631,False,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,25,1.410643051653563,0.04859005458700795,0.24295027293503976,0.0,0.3966392835802417,0.3966392835802417,1.0,True,1.0,medium,0.75,1.3778695578731581,True,True,True,1.1716545174854556,True,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,25,2.0155751340807466,0.09016754755681175,0.4508377377840588,0.0,0.5466287269544778,0.5466287269544778,1.0,True,1.0,medium,0.75,1.9547580474533595,True,True,True,1.1716545174854556,True,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,25,7.008389836702902,0.0629934667703456,0.31496733385172804,0.0,0.3467566673742305,0.3467566673742305,1.0,False,1.0,medium,0.75,6.965901389036986,True,False,False,1.1716545174854556,True,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,25,3.2746993978700574,0.15955554521055132,0.7977777260527565,0.0,0.8469054770076064,0.8469054770076064,1.0,True,1.0,medium,0.75,3.167080818038593,True,True,True,1.1716545174854556,True,True,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,25,6.5175814100629985,0.10894478760445489,0.5447239380222745,0.0,0.4469383409639508,0.5447239380222745,1.0,True,0.72,medium,0.75,6.4440992674865045,True,False,False,1.1716545174854556,True,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,25,4.496841764722616,0.2618442987311746,1.309221493655873,0.0,1.3468250442733605,1.3468250442733605,1.0,True,1.0,medium,0.75,4.3202304690811575,True,True,True,1.1716545174854556,False,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,25,4.067509705220619,0.37176991115197916,1.8588495557598959,0.20831541706549866,1.9466697513906694,1.9466697513906694,0.96,True,1.0,medium,0.75,3.816754710717301,True,True,True,1.1716545174854556,False,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,25,1.410643051653563,0.04859005458700795,0.24295027293503976,0.0,0.3966392835802417,0.3966392835802417,1.0,True,1.0,low,0.5,1.410643051653563,False,False,False,1.9466697513906692,True,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,25,2.0155751340807466,0.09016754755681175,0.4508377377840588,0.0,0.5466287269544778,0.5466287269544778,1.0,True,1.0,low,0.5,2.0155751340807466,False,False,False,1.9466697513906692,True,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,25,7.008389836702902,0.0629934667703456,0.31496733385172804,0.0,0.3467566673742305,0.3467566673742305,1.0,False,1.0,low,0.5,7.008389836702902,False,False,False,1.9466697513906692,True,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,25,3.2746993978700574,0.15955554521055132,0.7977777260527565,0.0,0.8469054770076064,0.8469054770076064,1.0,True,1.0,low,0.5,3.2746993978700574,True,True,True,1.9466697513906692,True,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,25,6.5175814100629985,0.10894478760445489,0.5447239380222745,0.0,0.4469383409639508,0.5447239380222745,1.0,True,0.72,low,0.5,6.5175814100629985,True,False,False,1.9466697513906692,True,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,25,4.496841764722616,0.2618442987311746,1.309221493655873,0.0,1.3468250442733605,1.3468250442733605,1.0,True,1.0,low,0.5,4.496841764722616,True,True,True,1.9466697513906692,True,True,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,25,4.067509705220619,0.37176991115197916,1.8588495557598959,0.20831541706549866,1.9466697513906694,1.9466697513906694,0.96,True,1.0,low,0.5,4.067509705220619,True,True,True,1.9466697513906692,True,False,policy_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,26,1.3994868047268336,0.047998337189622466,0.2447444579498912,0.0,0.40031427984621865,0.40031427984621865,1.0,True,1.0,high,0.975,1.305411792517364,True,True,True,0.477811333464755,True,True,policy_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25|policy_event_26
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,26,1.9996968361680287,0.08807331040270427,0.44908752837010346,0.0,0.5499068790642901,0.5499068790642901,1.0,True,1.0,high,0.975,1.8270763197795115,True,True,True,0.477811333464755,False,False,policy_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25|policy_event_26
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,26,7.00014435814517,0.0610812606195523,0.31145453981394366,0.0,0.3489463700859033,0.3489463700859033,1.0,False,1.0,high,0.975,6.8804272872005425,True,False,False,0.477811333464755,True,False,policy_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25|policy_event_26
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,26,3.249324939685001,0.15538188310285053,0.7922952540002278,0.0,0.8483158404361728,0.8483158404361728,1.0,True,1.0,high,0.975,2.9447820449534015,True,True,True,0.477811333464755,False,False,policy_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25|policy_event_26
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,26,6.499194567474329,0.10627344581101374,0.5418903739671044,0.0,0.44859499616722454,0.5418903739671044,1.0,True,0.7307692307692307,high,0.975,6.290902441171773,True,False,False,0.477811333464755,False,False,policy_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25|policy_event_26
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,26,4.447760694498445,0.25631495202984406,1.3069549420257733,0.0,1.3495271827873223,1.3495271827873223,1.0,True,1.0,high,0.975,3.945392619820839,True,True,True,0.477811333464755,False,False,policy_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22|policy_event_23|policy_event_24|policy_event_25|policy_event_26
