policy_id,policy_aggressiveness,risk_frontier_fraction,liquidity_quantile,liquidity_shape_fraction,alpha_confidence,factor_stress_fraction,training_event_count,mean_net_pnl_bps,net_pnl_standard_error_bps,pnl_vol_bps,loss_cvar_95_bps,mean_within_event_drawdown_bps,realized_risk_bps,probability_profitable,hard_pass_all,behavior_pass_rate,risk_aversion,profile_confidence,net_pnl_lower_bound_bps,monotonic_policy_eligible,operationally_eligible,profit_eligible,realized_risk_budget_bps,within_realized_risk_budget,selected,event_id,as_of,information_cutoff,training_event_ids
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,44,3.0283074404281085,0.13895992057670933,0.9217558349010633,0.0,0.7952497308099943,0.9217558349010633,1.0,True,1.0,medium,0.75,2.9345803983110565,True,True,True,1.8928047224326676,True,False,context_event_45,2022-09-12 16:00:00,2022-09-12 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,44,5.610783573805328,0.2389388954222666,1.5849413278752515,0.0,0.4452476008349484,1.5849413278752515,1.0,True,0.75,medium,0.75,5.449621737919836,True,False,False,1.8928047224326676,True,False,context_event_45,2022-09-12 16:00:00,2022-09-12 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,44,3.116583910150134,0.3124484449605288,2.072548516528169,1.4118310999917707,1.2452598729089432,2.072548516528169,0.9318181818181818,True,1.0,medium,0.75,2.9058406365595526,True,True,True,1.8928047224326676,False,False,context_event_45,2022-09-12 16:00:00,2022-09-12 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,44,2.8658729128890386,0.4332016110212036,2.8735344046696416,3.4251383196843617,1.6952752641437436,3.4251383196843617,0.8636363636363636,True,1.0,medium,0.75,2.5736828664868066,True,True,True,1.8928047224326676,False,False,context_event_45,2022-09-12 16:00:00,2022-09-12 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,44,1.7730649691257532,0.05434306681738735,0.3604711251809736,0.0,0.34527806546157647,0.3604711251809736,1.0,True,1.0,low,0.5,1.7730649691257532,False,False,False,3.4251383196843617,True,False,context_event_45,2022-09-12 16:00:00,2022-09-12 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,44,2.1883477905417448,0.057916059990007394,0.38417168064513807,0.0,0.49527792301489254,0.49527792301489254,1.0,True,1.0,low,0.5,2.1883477905417448,True,True,True,3.4251383196843617,True,True,context_event_45,2022-09-12 16:00:00,2022-09-12 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,44,5.863908931099858,0.14019218888483645,0.9299297781392707,0.0,0.34526430454484663,0.9299297781392707,1.0,False,1.0,low,0.5,5.863908931099858,True,False,False,3.4251383196843617,True,False,context_event_45,2022-09-12 16:00:00,2022-09-12 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,44,3.0283074404281085,0.13895992057670933,0.9217558349010633,0.0,0.7952497308099943,0.9217558349010633,1.0,True,1.0,low,0.5,3.0283074404281085,True,True,True,3.4251383196843617,True,False,context_event_45,2022-09-12 16:00:00,2022-09-12 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,44,5.610783573805328,0.2389388954222666,1.5849413278752515,0.0,0.4452476008349484,1.5849413278752515,1.0,True,0.75,low,0.5,5.610783573805328,True,False,False,3.4251383196843617,True,False,context_event_45,2022-09-12 16:00:00,2022-09-12 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,44,3.116583910150134,0.3124484449605288,2.072548516528169,1.4118310999917707,1.2452598729089432,2.072548516528169,0.9318181818181818,True,1.0,low,0.5,3.116583910150134,True,True,True,3.4251383196843617,True,False,context_event_45,2022-09-12 16:00:00,2022-09-12 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,44,2.8658729128890386,0.4332016110212036,2.8735344046696416,3.4251383196843617,1.6952752641437436,3.4251383196843617,0.8636363636363636,True,1.0,low,0.5,2.8658729128890386,True,True,True,3.4251383196843617,True,False,context_event_45,2022-09-12 16:00:00,2022-09-12 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,45,1.7656318671511226,0.0536392390370985,0.3598229542449379,0.0,0.34917123603991695,0.3598229542449379,1.0,True,1.0,high,0.975,1.6605008904802747,True,True,True,0.5130887225169091,True,True,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,45,2.1761080687534298,0.05792238019404062,0.3885551385973869,0.0,0.49874930002997725,0.49874930002997725,1.0,True,1.0,high,0.975,2.0625822896742743,True,True,True,0.5130887225169091,True,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,45,5.851270432653967,0.13762295241220465,0.9232028305737249,0.0,0.34788487314041894,0.9232028305737249,1.0,False,1.0,high,0.975,5.581534402479977,True,False,False,0.5130887225169091,False,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,45,3.0015930425652266,0.13843880453434257,0.9286757329877883,0.0,0.7973727054669935,0.9286757329877883,1.0,True,1.0,high,0.975,2.730257971615135,True,True,True,0.5130887225169091,False,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,45,5.5865272214222506,0.2348249416742085,1.5752535971878605,0.0,0.44768368160666566,1.5752535971878605,1.0,True,0.7333333333333333,high,0.975,5.126278793069083,True,False,False,0.5130887225169091,False,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,45,3.06789432424709,0.30928281672634933,2.074732207418178,1.4118310999917707,1.248531891530761,2.074732207418178,0.9333333333333333,True,1.0,high,0.975,2.4617111424263434,True,True,True,0.5130887225169091,False,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,45,2.7997242625359244,0.42860083259337345,2.8751417906753716,3.4251383196843617,1.6991374949467866,3.4251383196843617,0.8444444444444444,True,1.0,high,0.975,1.9596820669090318,True,True,True,0.5130887225169091,False,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,45,1.7656318671511226,0.0536392390370985,0.3598229542449379,0.0,0.34917123603991695,0.3598229542449379,1.0,True,1.0,medium,0.75,1.729452750212282,True,True,True,1.8924806369646496,True,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,45,2.1761080687534298,0.05792238019404062,0.3885551385973869,0.0,0.49874930002997725,0.49874930002997725,1.0,True,1.0,medium,0.75,2.1370400170055888,True,True,True,1.8924806369646496,True,True,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,45,5.851270432653967,0.13762295241220465,0.9232028305737249,0.0,0.34788487314041894,0.9232028305737249,1.0,False,1.0,medium,0.75,5.758445161860212,True,False,False,1.8924806369646496,True,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,45,3.0015930425652266,0.13843880453434257,0.9286757329877883,0.0,0.7973727054669935,0.9286757329877883,1.0,True,1.0,medium,0.75,2.9082174878774136,True,True,True,1.8924806369646496,True,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,45,5.5865272214222506,0.2348249416742085,1.5752535971878605,0.0,0.44768368160666566,1.5752535971878605,1.0,True,0.7333333333333333,medium,0.75,5.428140205172604,True,False,False,1.8924806369646496,True,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,45,3.06789432424709,0.30928281672634933,2.074732207418178,1.4118310999917707,1.248531891530761,2.074732207418178,0.9333333333333333,True,1.0,medium,0.75,2.859286234453394,True,True,True,1.8924806369646496,False,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,45,2.7997242625359244,0.42860083259337345,2.8751417906753716,3.4251383196843617,1.6991374949467866,3.4251383196843617,0.8444444444444444,True,1.0,medium,0.75,2.5106373940261872,True,True,True,1.8924806369646496,False,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,45,1.7656318671511226,0.0536392390370985,0.3598229542449379,0.0,0.34917123603991695,0.3598229542449379,1.0,True,1.0,low,0.5,1.7656318671511226,False,False,False,3.4251383196843617,True,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,45,2.1761080687534298,0.05792238019404062,0.3885551385973869,0.0,0.49874930002997725,0.49874930002997725,1.0,True,1.0,low,0.5,2.1761080687534298,True,True,True,3.4251383196843617,True,True,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,45,5.851270432653967,0.13762295241220465,0.9232028305737249,0.0,0.34788487314041894,0.9232028305737249,1.0,False,1.0,low,0.5,5.851270432653967,True,False,False,3.4251383196843617,True,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,45,3.0015930425652266,0.13843880453434257,0.9286757329877883,0.0,0.7973727054669935,0.9286757329877883,1.0,True,1.0,low,0.5,3.0015930425652266,True,True,True,3.4251383196843617,True,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,45,5.5865272214222506,0.2348249416742085,1.5752535971878605,0.0,0.44768368160666566,1.5752535971878605,1.0,True,0.7333333333333333,low,0.5,5.5865272214222506,True,False,False,3.4251383196843617,True,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,45,3.06789432424709,0.30928281672634933,2.074732207418178,1.4118310999917707,1.248531891530761,2.074732207418178,0.9333333333333333,True,1.0,low,0.5,3.06789432424709,True,True,True,3.4251383196843617,True,False,context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45
